"10703","黄耆甘草汤",""
"10704","白术丸",""
"10418","退红良方",""
"10421","加味知柏地黄汤",""
"10422","滋阴降火汤",""
"10423","加味坎离丸",""
"10189","大半夏汤",""
"10294","舒肝溃坚汤",""
"10705","黄耆甘草汤",""
"10295","七厘散","八厘散、沉麝丸"
"10397","藁本乌蛇汤",""
"10403","菊花决明散",""
"10168","黄土汤",""
"10169","断红丸",""
"10405","还阴救苦汤",""
"10170","温经摄血汤",""
"10406","泻肝汤",""
"10171","参芪救逆汤",""
"10407","清脾凉血汤",""
"10409","调气汤",""
"10410","和肝饮",""
"10178","举元煎",""
"10350","桂枝加桂汤",""
"10352","内补当归建中汤",""
"10360","加减清经汤",""
"10179","葛根黄琴黄连汤",""
"10309","槐花散",""
"10351","奔豚汤",""
"10366","小柴胡汤","柴胡桂枝汤、柴胡加芒硝汤、柴胡桂枝干姜汤、柴胡建中汤、镇青汤、柴胡陷胸汤、柴胡芪附汤、柴胡四物汤、"
"10193","连朴饮",""
"10194","蚕矢汤",""
"10195","霍香正气散",""
"10196","六和汤",""
"10706"," 一字散",""
"10370","十枣汤",""
"10371","蠲饮万灵汤",""
"10214","黄芩汤",""
"10373","己椒苈黄丸",""
"10302","艾附暖宫丸",""
"10707","珍珠散",""
"10708","黄耆外托散",""
"10741","黄耆桃红汤",""
"10380","痧疫回春丹",""
"10327","溃疡丸",""
"10657","珍宝散",""
"10658","黄耆内托散",""
"10661","珍珠丸",""
"10671","白术丸",""
"10329","玉真散",""
"10355","甘麦大枣汤",""
"10368","达原饮",""
"10369","三香汤",""
"10212","芍药汤",""
"10386","胆道排石汤Ⅱ",""
"10323","生地黄散",""
"10213","加味葛根芩连汤",""
"10215","变通白头翁汤",""
"10709"," 一字散",""
"10374","疏凿饮子",""
"10216","驻车丸",""
"10217","地榆丸",""
"10218","真人养脏汤",""
"10197","半夏厚朴汤",""
"10205","金陵酒丸",""
"10837","白术散",""
"10206","沉香四磨汤",""
"10243","分消湿热汤",""
"10222","小承气汤",""
"10226","宣白承气汤",""
"10221","大承气汤",""
"10223","调胃承气汤",""
"10710","珍珠散",""
